# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	4685
#@/user_id	884253d3-7f28-4531-9f27-e91562b61ca9
yong hu 	用戶	c=1 d=1 t=3381
yong jiu 	永久	c=1 d=1 t=4238
yong le 	用了	c=4 d=0.205975 t=4685
yong na ge 	用哪個	c=1 d=1 t=2673
yong shen me 	用什麼	c=0 d=0.1 t=3179
yong wan 	用完	c=0 d=0.0559898 t=4685
yong xiang 	永祥	c=1 d=1 t=2870
yong zai 	用在	c=0 d=0.0082085 t=4685
yong zhe 	用着	c=1 d=1 t=3644
yong zhong 	臃腫	c=1 d=0.0713613 t=4685
you 	優	c=1 d=0.57695 t=4685
you 	又	c=2 d=0.0735039 t=4685
you 	有	c=19 d=1.29603 t=4685
you ba 	有吧	c=1 d=1 t=3678
you ban fa 	有辦法	c=1 d=1 t=4277
you bi yao 	有必要	c=2 d=1.3413 t=3383
you bian 	右邊	c=1 d=1 t=4547
you bing 	有病	c=0 d=0.0066205 t=4685
you bu 	又不	c=0 d=0.00138427 t=4685
you bu dong le 	又不懂了	c=1 d=0.013912 t=4685
you bu hui de 	有不會的	c=1 d=0.506617 t=4685
you bu tong de fang shi 	有不同的方式	c=1 d=0.0347353 t=4685
you cao mei ma 	有草莓嘛	c=1 d=1 t=3750
you chi bang 	有翅膀	c=1 d=0.00763509 t=4685
you de 	有的	c=4 d=0.559067 t=4685
you dei 	又得	c=1 d=1 t=3004
you dian 	優點	c=12 d=2.58309 t=4026
you dian 	有點	c=11 d=0.635373 t=4685
you dian da 	有點大	c=2 d=0.0536647 t=4685
you dian de 	有點的	c=1 d=1 t=2396
you dian qi guai 	有點奇怪	c=1 d=0.00278085 t=4685
you dian wan 	有點晚	c=1 d=1 t=4031
you dian xiang 	有點像	c=0 d=0.0292293 t=4685
you diao xia qu le 	又掉下去了	c=1 d=0.00543443 t=4685
you er yuan 	幼兒園	c=1 d=0.00568457 t=4685
you guan 	有關	c=1 d=1.11483 t=2678
you guan de 	有關的	c=1 d=1 t=2565
you guan le 	有關了	c=1 d=1 t=2571
you hao 	又好	c=0 d=0.1 t=4128
you hao le 	又好了	c=1 d=1 t=4129
you jian 	右鍵	c=2 d=1.73712 t=3632
you jian guo 	有見過	c=1 d=0.298197 t=4685
you kai shi 	又開始	c=0 d=0.1 t=2921
you ke neng 	有可能	c=1 d=1 t=4017
you lai 	又來	c=1 d=0.158025 t=4685
you le 	有了	c=1 d=1 t=3740
you mei you 	有沒有	c=2 d=0.718924 t=4685
you mei you ban fa 	有沒有辦法	c=1 d=0.100761 t=4685
you o 	有哦	c=1 d=1 t=2646
you ren 	有人	c=3 d=0.0534906 t=4685
you ren dai de hua 	有人帶的話	c=1 d=0.40657 t=4685
you ren yao ma 	有人要嗎	c=1 d=1 t=2813
you sha 	有啥	c=3 d=0.995032 t=4685
you shang jiao 	右上角	c=1 d=0.00344787 t=4685
you shen me 	有什麼	c=3 d=0.129728 t=4685
you shi 	優勢	c=1 d=0.0488012 t=4685
you shi 	又是	c=1 d=0.0490458 t=4685
you shi 	有事	c=1 d=1 t=3960
you shi jian 	有時間	c=1 d=0.0724398 t=4685
you shuo 	又說	c=0 d=0.012307 t=4685
you si ge 	有四個	c=1 d=0.548812 t=4685
you tai 	有臺	c=1 d=1 t=3282
you wen ti 	有問題	c=1 d=0.0277089 t=4685
you xi 	遊戲	c=2 d=0.00527382 t=4685
you xi ma 	遊戲嘛	c=1 d=1 t=2494
you xian cheng de 	有現成的	c=1 d=1 t=2804
you xiang qi le 	又想起了	c=1 d=1 t=2693
you yao 	又要	c=0 d=0.1 t=2904
you yao gei 	又要給	c=1 d=1 t=2905
you yi 	又一	c=0 d=0.1 t=2753
you yi 	有意	c=0 d=0.1 t=4419
you yi dui 	又一堆	c=1 d=1 t=2754
you yi ge 	有一個	c=1 d=1 t=4386
you yin xiang 	有印象	c=1 d=1 t=4405
you yong dao 	有用到	c=1 d=0.909373 t=4685
you yu 	由於	c=1 d=1 t=3816
you zai 	又在	c=1 d=1 t=3639
you zai 	悠哉	c=1 d=1 t=4082
you zou 	遊走	c=1 d=1 t=4126
yu 	玉	c=1 d=1 t=4543
yu 	與	c=2 d=0.00937227 t=4685
yu dao 	遇到	c=0 d=0.0384612 t=4685
yu dao guo 	遇到過	c=2 d=0.417935 t=4685
yu de 	魚的	c=1 d=1 t=4588
yu huan 	玉環	c=1 d=1 t=4546
yu ming 	域名	c=10 d=2.9663 t=4685
yu pei 	玉佩	c=1 d=1 t=4544
yu qian 	雨前	c=1 d=0.0403566 t=4685
yu ren 	漁人	c=2 d=1.92312 t=4440
yu yin 	語音	c=1 d=0.19205 t=4685
yuan ben 	原本	c=1 d=0.00557201 t=4685
yuan cheng 	遠程	c=1 d=0.0154783 t=4685
yuan cheng cao kong 	遠程操控	c=1 d=0.0143357 t=4685
yuan cheng zhuo mian 	遠程桌面	c=1 d=0.0131675 t=4685
yuan dai ma 	源代碼	c=2 d=1.00391 t=4593
yuan gong 	員工	c=1 d=0.00960953 t=4685
yuan ji 	源記	c=1 d=1 t=4485
yuan lai 	原來	c=4 d=0.0195299 t=4685
yuan lai he 	原來和	c=1 d=1 t=4320
yuan lai shi 	原來是	c=1 d=1 t=2354
yue di 	月底	c=1 d=1 t=2471
yue du 	閱讀	c=1 d=1 t=2509
yue lai 	越來	c=1 d=0.88692 t=4685
yun qi 	運氣	c=0 d=0.0377192 t=4685
yun xing 	運行	c=1 d=1 t=3635
za ai 	咋愛	c=1 d=0.0023935 t=4685
za le 	咋了	c=2 d=0.0196437 t=4685
zai 	再	c=2 d=0.733234 t=4685
zai 	在	c=20 d=1.3697 t=4685
zai 	載	c=1 d=0.516851 t=4685
zai chong xin 	在重新	c=1 d=0.0645703 t=4685
zai gai 	再改	c=0 d=0.00682212 t=4685
zai jian 	再見	c=0 d=0.1 t=4591
zai shuo 	再說	c=0 d=0.0305746 t=4685
zai shuo ba 	再說吧	c=1 d=0.307279 t=4685
zai wen jian jia 	在文件夾	c=1 d=1 t=3573
zai yi 	在意	c=1 d=1 t=3146
zai zan shi yong 	在暫時用	c=1 d=0.0365162 t=4685
zai zhe li 	在這裏	c=1 d=0.818731 t=4685
zan shi 	暫時	c=1 d=0.536224 t=4685
zao shang 	早上	c=1 d=1 t=3823
zao zhi dao 	早知道	c=1 d=1 t=3751
ze 	則	c=1 d=1 t=4175
zen me 	怎麼	c=7 d=1.21211 t=4685
zen me ban 	怎麼辦	c=3 d=0.0161329 t=4685
zen me ban le 	怎麼辦了	c=1 d=0.0109985 t=4685
zen me ge 	怎麼個	c=1 d=0.00802655 t=4685
zen me nong 	怎麼弄	c=2 d=0.0675719 t=4685
zen me nong de 	怎麼弄的	c=1 d=0.00339653 t=4685
zen me qu 	怎麼去	c=0 d=0.1 t=4012
zen me qu diao 	怎麼去掉	c=1 d=1 t=4013
zen me xie 	怎麼寫	c=1 d=1 t=2463
zen me zuo 	怎麼做	c=0 d=0.1 t=3393
zen me zuo dao de 	怎麼做到的	c=1 d=1 t=3394
zhai 	摘	c=1 d=1 t=3753
zhang 	張	c=1 d=0.0298969 t=4685
zhang hao 	帳號	c=1 d=0.00860854 t=4685
zhang pang 	長胖	c=1 d=1 t=4397
zhao 	找	c=2 d=0.57695 t=4685
zhao bu dao 	找不到	c=1 d=0.378848 t=4685
zhao chao 	照抄	c=0 d=0.0557106 t=4685
zhao chao de bu zhou 	照抄的步驟	c=1 d=0.559898 t=4685
zhao chu 	找出	c=0 d=0.1 t=2808
zhao chu lai 	找出來	c=0 d=0.1 t=2791
zhao chu lai de 	找出來的	c=1 d=1 t=2792
zhao chu le 	找出了	c=1 d=1 t=2809
zhao dao 	找到	c=0 d=0.0755784 t=4685
zhao ni 	找你	c=0 d=0.0591555 t=4685
zhe 	着	c=0 d=0.1 t=2909
zhe 	者	c=1 d=0.533874 t=3723
zhe 	這	c=2 d=0.0462686 t=4685
zhe bian 	這邊	c=2 d=0.238257 t=4685
zhe bu 	這不	c=0 d=0.0213312 t=4685
zhe bu jiu 	這不就	c=1 d=0.214381 t=4685
zhe bu shi 	這不是	c=3 d=0.264303 t=4685
zhe dian 	這點	c=1 d=1 t=2375
zhe ge 	這個	c=22 d=1.1742 t=4685
zhe ge ban ben 	這個版本	c=1 d=0.00305798 t=4685
zhe ge bao 	這個包	c=6 d=0.0706117 t=4685
zhe ge bu ju 	這個佈局	c=1 d=1 t=3828
zhe ge ma 	這個嗎	c=1 d=1 t=4477
zhe ge qiao 	這個橋	c=1 d=0.246597 t=4685
zhe ge ren 	這個人	c=2 d=1.98511 t=4394
zhe ge shi 	這個是	c=1 d=0.00412784 t=4685
zhe ge wo zhi dao 	這個我知道	c=1 d=1 t=4011
zhe hang 	這行	c=1 d=0.00562801 t=4685
zhe hao xiang 	這好像	c=1 d=0.45612 t=4685
zhe hao xiang ye 	這好像也	c=1 d=1 t=2628
zhe ji ge 	這幾個	c=1 d=0.148823 t=4685
zhe ji tian 	這幾天	c=1 d=1 t=2872
zhe jiu 	這就	c=0 d=0.1 t=3640
zhe jiu jing shi 	這究竟是	c=1 d=0.00396599 t=4685
zhe li 	這裏	c=5 d=0.594375 t=4685
zhe li de 	這裏的	c=1 d=1 t=3374
zhe liang 	這兩	c=0 d=0.00690556 t=4685
zhe liang bu 	這兩步	c=1 d=0.0422141 t=4685
zhe liang duan 	這兩段	c=1 d=0.0271874 t=4685
zhe liang ge 	這兩個	c=2 d=0.22091 t=4685
zhe liang ge bao 	這兩個包	c=1 d=0.0156076 t=4685
zhe me 	這麼	c=5 d=1.17489 t=4685
zhe me duo 	這麼多	c=1 d=0.0236356 t=4685
zhe me gao de ma 	這麼高的嗎	c=1 d=1 t=3117
zhe me hao 	這麼好	c=1 d=0.00465413 t=4685
zhe me huo 	這麼火	c=1 d=0.0106734 t=4685
zhe me kan 	這麼看	c=1 d=0.077303 t=4685
zhe me kuai jiu 	這麼快就	c=1 d=0.0294518 t=4685
zhe me rong yi 	這麼容易	c=1 d=1 t=4615
zhe me xie 	這麼些	c=1 d=0.0139457 t=4685
zhe me xie dui ba 	這麼些對吧	c=1 d=0.140156 t=4685
zhe san ge 	這三個	c=1 d=0.18452 t=4685
zhe shi 	這是	c=6 d=0.336437 t=4685
zhe shi wo 	這是我	c=1 d=0.932394 t=4685
zhe teng 	折騰	c=2 d=0.0600731 t=4685
zhe teng bie de 	折騰別的	c=1 d=1 t=3136
zhe teng de hua 	折騰的話	c=1 d=1 t=2924
zhe teng le 	折騰了	c=1 d=1 t=2923
zhe teng qi la 	折騰其啦	c=1 d=0.0320647 t=4685
zhe teng sha 	折騰啥	c=1 d=1 t=3109
zhe teng yi xia 	折騰一下	c=2 d=1.27527 t=3086
zhe wan yi 	這玩意	c=8 d=1.60959 t=4685
zhe wei shi 	這位是	c=1 d=1 t=3539
zhe xie 	這些	c=4 d=0.183211 t=4685
zhe xue 	哲學	c=1 d=0.0248475 t=4685
zhe yang 	這樣	c=3 d=0.980561 t=4685
zhe yang de ma 	這樣的嗎	c=1 d=0.00366107 t=4685
zhe yang jiu ke yi le 	這樣就可以了	c=1 d=0.179964 t=4685
zhe yang ma 	這樣嘛	c=1 d=1 t=3949
zhe yang zi 	這樣子	c=0 d=0.00572688 t=4685
zhe yang zi ma 	這樣子嗎	c=1 d=1 t=3243
zhe yang zi shi ba 	這樣子是吧	c=1 d=0.0575558 t=4685
zhe ye shi 	這也是	c=1 d=1 t=4177
zhe yi dian 	這一點	c=1 d=1 t=2665
zhe zheng chang ma 	這正常嗎	c=2 d=1.06425 t=2888
zhe zhong 	這種	c=3 d=0.315432 t=4685
zhe zhong dong xi 	這種東西	c=1 d=0.0187793 t=4685
zhen 	真	c=0 d=0.000465413 t=4685
zhen bu chuo 	真不輟	c=1 d=0.00467746 t=4685
zhen de 	真的	c=5 d=0.19593 t=4685
zhen de mei le 	真的沒了	c=1 d=1 t=2359
zhen hao 	真好	c=1 d=1 t=4461
zhen kuai 	真快	c=1 d=0.278037 t=4685
zhen li 	真理	c=1 d=1 t=2431
zhen shi 	真是	c=1 d=0.00701293 t=4685
zhen xin 	真心	c=1 d=1 t=3829
zheng ban 	正版	c=1 d=0.0166557 t=4685
zheng ban de huo 	正版的活	c=1 d=1 t=3643
zheng chang 	正常	c=6 d=0.699405 t=4685
zheng chang ma 	正常嗎	c=1 d=1 t=2952
zheng chang pao 	正常跑	c=1 d=1 t=2880
zheng chang su du 	正常速度	c=1 d=0.271173 t=4685
zheng jing 	正經	c=0 d=0.000701293 t=4685
zheng jing ren 	正經人	c=2 d=0.0859147 t=4685
zheng kuai 	整塊	c=0 d=0.0782705 t=4685
zheng kuai pan 	整塊盤	c=1 d=0.786628 t=4685
zheng shu 	證書	c=2 d=1.99501 t=4682
zheng zai 	正在	c=0 d=0.000458484 t=4685
zheng zai shi yong 	正在使用	c=1 d=0.00460782 t=4685
zheng zheng 	整整	c=0 d=0.1 t=3811
zheng zheng san ge 	整整三個	c=1 d=1 t=3812
zhi 	只	c=1 d=1 t=4284
zhi 	指	c=1 d=0.0982736 t=4685
zhi bu guo 	只不過	c=1 d=0.571209 t=4685
zhi chi 	支持	c=4 d=0.631589 t=4685
zhi chi de 	支持的	c=1 d=0.763379 t=4685
zhi dao 	知道	c=1 d=1 t=4179
zhi dao ma 	知道嗎	c=0 d=0.000315111 t=4685
zhi fu bao 	支付寶	c=3 d=0.0504488 t=4685
zhi gei 	只給	c=0 d=0.1 t=2995
zhi gei le ge 	只給了個	c=1 d=1 t=2996
zhi hou 	之後	c=4 d=0.755788 t=4685
zhi jian 	之間	c=1 d=1 t=2579
zhi jie 	直接	c=7 d=0.12307 t=4685
zhi jie fu zhi 	直接複製	c=1 d=0.562705 t=4685
zhi jie shua 	直接刷	c=1 d=0.199888 t=4685
zhi lei 	之類	c=0 d=0.00124007 t=4685
zhi lei de 	之類的	c=3 d=0.0811433 t=4685
zhi lei de le 	之類的了	c=1 d=1 t=4399
zhi lian 	直連	c=1 d=0.0271874 t=4685
zhi liu xia 	只留下	c=1 d=1 t=4339
zhi neng 	只能	c=0 d=0.00401959 t=4685
zhi neng bei keng 	只能被坑	c=1 d=1 t=3771
zhi neng shuo 	只能說	c=1 d=1 t=3623
zhi nong le 	只弄了	c=1 d=0.256661 t=4685
zhi qian 	之前	c=1 d=0.0537944 t=4685
zhi ri 	之日	c=1 d=1 t=3876
zhi shao 	至少	c=4 d=0.390628 t=4685
zhi shao wo 	至少我	c=1 d=1 t=3505
zhi sheng 	只剩	c=3 d=0.077917 t=4685
zhi shi 	之時	c=1 d=1 t=3873
zhi shi 	只是	c=0 d=0.0431697 t=4685
zhi shi mang qu le 	只是盲區了	c=1 d=0.170333 t=4685
zhi shi yong zai le 	只是用在了	c=1 d=0.0824965 t=4685
zhi wai 	之外	c=1 d=0.00763509 t=4685
zhi xiao 	直銷	c=1 d=0.0837432 t=4685
zhi xie 	只寫	c=0 d=0.1 t=2341
zhi xie le 	只寫了	c=1 d=1 t=2342
zhi yao 	只要	c=1 d=1 t=4202
zhi yi 	之一	c=1 d=1 t=4511
zhi you 	只有	c=2 d=0.355226 t=4685
zhi yu 	至於	c=1 d=0.226502 t=4685
zhi zao 	製造	c=1 d=0.0176857 t=4685
zhi zhi chi 	只支持	c=1 d=1 t=3001
zhi zhi dao 	只知道	c=0 d=0.000486835 t=4685
zhong 	中	c=1 d=0.00359321 t=4685
zhong de 	中的	c=1 d=1 t=3405
zhong du 	中毒	c=0 d=0.1 t=4461
zhong du le 	中毒了	c=1 d=1 t=4462
zhong guo 	中國	c=2 d=0.0274607 t=4685
zhong guo dian xin 	中國電信	c=1 d=1 t=3118
zhong guo ren 	中國人	c=1 d=0.0170774 t=4685
zhong hua 	中華	c=0 d=0.1 t=3494
zhong hua ren min 	中華人民	c=2 d=1.75201 t=3552
zhong wen 	中文	c=2 d=1.0973 t=3972
zhong xian shi 	中顯示	c=1 d=1 t=3574
zhong yao 	重要	c=1 d=0.00621991 t=4685
zhong yu 	終於	c=2 d=0.234892 t=4685
zhong zhou yun 	中州韻	c=3 d=0.00860873 t=4685
zhou ya fu 	周亞夫	c=1 d=1 t=4503
zhu 	豬	c=0 d=0.1 t=4555
zhu ce 	註冊	c=1 d=0.22493 t=4616
zhu ji 	主機	c=1 d=1 t=3371
zhu ni 	祝你	c=0 d=0.1 t=4273
zhu ni hao yun 	祝你好運	c=1 d=1 t=4274
zhu ren gong 	主人公	c=1 d=0.00499159 t=4685
zhu shi 	註釋	c=1 d=0.00568457 t=4685
zhu ti 	主題	c=3 d=2.54212 t=3529
zhu xiao 	註銷	c=0 d=0.1 t=3586
zhu yao 	主要	c=1 d=0.470011 t=4685
zhu yao shi 	主要是	c=2 d=0.219808 t=4685
zhu yu 	主語	c=2 d=0.0826635 t=4685
zhu yuan zhang 	朱元璋	c=1 d=1 t=4553
zhuan 	轉	c=7 d=0.999234 t=4685
zhuan huan 	轉換	c=1 d=0.00215492 t=4685
zhuan zhe 	轉折	c=8 d=5.85453 t=3906
zhuang 	裝	c=6 d=1.29282 t=4685
zhuang de 	裝得	c=1 d=0.0561348 t=4685
zhuang le 	裝了	c=1 d=0.826959 t=4685
zhuang yu 	狀語	c=1 d=0.0337087 t=4685
zhun bei 	準備	c=1 d=1 t=3303
zhuo mian 	桌面	c=1 d=0.416875 t=4685
zi 	子	c=1 d=0.219808 t=4685
zi 	字	c=2 d=0.0415857 t=4685
zi chuan 	梓川	c=1 d=1 t=3548
zi dian 	字典	c=1 d=0.00436124 t=4685
zi dong 	自動	c=2 d=0.744532 t=4685
zi dong geng xin 	自動更新	c=1 d=0.147342 t=4685
zi dong pei zhi 	自動配置	c=1 d=1 t=3000
zi fu chuan 	字符串	c=1 d=0.918512 t=4685
zi ji 	自己	c=6 d=0.0282016 t=4685
zi ji de 	自己的	c=1 d=1 t=3474
zi ji qian ming 	自己簽名	c=1 d=0.00835412 t=4685
zi ji ren 	自己人	c=0 d=0.1 t=3831
zi ji xue le 	自己學了	c=1 d=0.0389686 t=4685
zi jian 	自建	c=1 d=0.597591 t=4685
zi jian de ma 	自建的嗎	c=1 d=0.293758 t=4685
zi juan 	子卷	c=2 d=0.923116 t=4685
zi qi qi ren 	自欺欺人	c=1 d=0.00843808 t=4685
zi ti 	字體	c=2 d=0.132665 t=4685
zi you 	自由	c=3 d=0.0250138 t=4685
zong se 	棕色	c=1 d=1 t=4138
zou 	走	c=1 d=1 t=4269
zu jian 	組建	c=1 d=0.127454 t=4685
zui 	最	c=0 d=0.111265 t=4516
zui bu zheng jing 	最不正經	c=1 d=1 t=3714
zui chu ming 	最出名	c=1 d=1 t=4517
zui fang bian 	最方便	c=1 d=1 t=4045
zui gai 	最該	c=1 d=0.00683978 t=4685
zui hao 	最好	c=1 d=1 t=3392
zui hou 	最後	c=1 d=0.00814786 t=4685
zui ji 	最忌	c=1 d=1 t=3106
zui jin 	最近	c=3 d=0.00933709 t=4685
zui jin hao duo 	最近好多	c=1 d=0.00257991 t=4685
zui kao zuo 	最靠左	c=1 d=1 t=2795
zuo 	作	c=1 d=0.115325 t=4685
zuo 	做	c=1 d=0.445637 t=4685
zuo fei ji 	坐飛機	c=1 d=0.0678809 t=4685
zuo mou shi 	做某事	c=1 d=1 t=4667
zuo ren 	做人	c=0 d=0.00100518 t=4685
zuo tian 	昨天	c=1 d=1 t=4370
zuo yi xia 	做一下	c=1 d=0.0420036 t=4685
zuo you 	左右	c=0 d=0.1 t=3256
zuo you ba 	左右吧	c=1 d=1 t=3257
zuo zai 	坐在	c=1 d=1 t=4578
